Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/13 15:30:10.44,IMU,-14.65,14.65,-1023.93,1.59,-0.21,1.70,-6.60,-35.85,-37.50,25.4
2026/04/13 15:30:10.54,IMU,-18.55,21.97,-1008.79,1.02,-0.17,1.88,-7.50,-34.95,-36.90,25.4
2026/04/13 15:30:10.64,IMU,-33.20,15.14,-1023.93,1.73,0.13,-0.30,-6.75,-37.20,-36.60,25.7
2026/04/13 15:30:10.74,IMU,-34.18,15.63,-1019.04,0.34,-1.23,0.89,-7.05,-35.70,-37.35,25.5
2026/04/13 15:30:10.84,IMU,-10.74,6.84,-1010.25,1.02,1.34,-0.18,-6.15,-35.85,-35.70,25.4
2026/04/13 15:30:10.94,IMU,-23.93,23.44,-1009.28,1.73,-0.67,1.71,-6.90,-36.15,-37.80,25.6
2026/04/13 15:30:11.04,IMU,-34.18,10.25,-1019.04,2.15,3.09,1.31,-6.90,-36.15,-37.50,25.3
2026/04/13 15:30:11.14,IMU,-26.37,5.86,-1006.35,-0.36,1.77,0.12,-8.25,-35.25,-36.60,25.4
2026/04/13 15:30:11.24,IMU,-29.30,17.58,-1017.58,2.18,-1.27,0.46,-6.90,-35.85,-37.50,25.4
2026/04/13 15:30:11.34,IMU,-21.00,13.18,-1030.27,2.60,3.16,-0.39,-6.75,-34.95,-37.35,25.3
2026/04/13 15:30:11.44,IMU,-15.63,17.09,-1017.09,2.40,0.95,1.31,-7.95,-37.05,-37.50,25.3
2026/04/13 15:30:11.54,IMU,-32.23,29.30,-1009.28,-0.86,3.46,1.56,-7.35,-36.15,-36.75,25.7
2026/04/13 15:30:11.64,IMU,-25.88,14.65,-1024.41,3.98,0.40,0.76,-8.25,-35.70,-37.35,25.4
2026/04/13 15:30:11.74,IMU,-29.79,20.51,-1015.14,2.15,1.66,2.29,-6.60,-36.15,-37.80,25.4
2026/04/13 15:30:11.84,IMU,-27.83,20.51,-1012.70,2.69,0.96,0.30,-7.65,-35.40,-37.80,25.6
2026/04/13 15:30:11.94,IMU,-26.86,26.37,-1016.60,3.82,-0.67,1.85,-7.80,-34.05,-37.35,25.5
2026/04/13 15:30:12.04,IMU,-37.60,14.16,-1021.00,1.62,1.33,1.26,-7.80,-35.70,-37.35,25.3
2026/04/13 15:30:12.14,IMU,-15.14,17.58,-1024.90,2.33,1.43,0.82,-5.70,-34.50,-37.95,25.7
2026/04/13 15:30:12.25,IMU,-27.83,5.37,-1027.83,0.56,1.93,-1.83,-6.00,-37.20,-36.60,25.6
2026/04/13 15:30:12.35,IMU,-15.63,16.11,-1018.07,2.05,-0.07,-0.89,-7.65,-36.15,-36.45,25.5
2026/04/13 15:30:12.45,IMU,-13.18,17.09,-1016.11,0.98,1.03,1.42,-6.75,-36.00,-36.15,25.3
2026/04/13 15:30:12.55,IMU,-32.23,16.60,-1003.42,1.97,0.89,1.89,-6.90,-35.40,-37.05,25.4
2026/04/13 15:30:12.65,IMU,-18.07,15.63,-1009.77,1.57,2.18,-0.95,-7.50,-36.45,-37.65,25.5
2026/04/13 15:30:12.75,IMU,-24.41,6.84,-1024.41,2.75,0.91,0.05,-6.60,-37.05,-37.80,25.7
2026/04/13 15:30:12.85,IMU,-23.44,17.09,-1024.90,0.76,1.34,1.32,-5.85,-37.35,-36.45,25.4
2026/04/13 15:30:12.95,IMU,-27.83,15.63,-1011.72,2.05,3.90,0.99,-7.05,-36.00,-37.95,25.7
2026/04/13 15:30:13.05,IMU,-20.02,21.48,-1021.00,0.50,3.97,-1.44,-7.50,-36.45,-37.65,25.4
2026/04/13 15:30:13.15,IMU,-14.65,18.55,-1012.70,-0.49,3.08,1.76,-7.50,-36.00,-37.65,25.7
2026/04/13 15:30:13.25,IMU,-26.37,10.25,-1021.00,1.15,1.29,0.19,-8.40,-35.85,-36.75,25.4
2026/04/13 15:30:13.35,IMU,-27.83,26.37,-1020.02,1.66,2.21,-1.13,-7.05,-37.50,-37.95,25.3
2026/04/13 15:30:13.45,IMU,-27.83,12.21,-1020.51,2.05,1.45,-0.53,-7.50,-37.20,-36.90,25.7
